name,year,BEN,CO,EBE,MXY,NMHC,NO_2,NOx,OXY,O_3,PM10,PXY,SO_2,TCH,TOL,station,id,lon,lat,elevation,PM25,NO,CH4
Escuelas Aguirre,2011,1.1034682836353504,0.31423842300987337,1.938206990221194,,0.2089291469311615,60.21022936802078,93.33999633789062,,35.69851005171853,30.28271254590329,,7.0163134276530865,1.4036178511798718,5.247834419046952,28079008.0,28079008.0,-3.682319444444445,40.42156388888888,670.0,14.745717334498549,35.47959418953194,
Escuelas Aguirre,2012,1.127239151944648,0.3446901194014655,1.4799491510933485,,0.2180699442123981,51.251461988304094,,,35.7498853736818,25.549318364073777,,6.099185873179681,1.3661332868656597,5.056696841494978,28079008.0,28079008.0,-3.682319444444445,40.42156388888888,670.0,14.043473273686626,34.68925581928678,
Escuelas Aguirre,2013,0.5219825038457109,0.34206603358407905,0.8110178646458137,,,42.59366130558183,,,41.137347687211644,22.143668639053253,,6.365691961643187,,2.3000240316859566,28079008.0,28079008.0,-3.682319444444445,40.42156388888888,670.0,11.615101507776327,29.149479659413434,
Escuelas Aguirre,2014,0.6792137519510817,0.3982347610941629,0.4934511230870186,,0.1888846153295957,51.294341362221964,,,41.28676301904107,23.63068247209115,,7.129965556831229,1.4068569244604845,3.9947387130710523,28079008.0,28079008.0,-3.682319444444445,40.42156388888888,670.0,11.806896551724138,31.76374322922669,
Escuelas Aguirre,2015,0.7776112437780415,0.5333294915674025,0.6275866147478538,,0.16147753574198254,58.14315400600323,,,40.205525372789275,24.840305522914218,,12.365000577167264,1.5750289500284218,4.1522868912432696,28079008.0,28079008.0,-3.682319444444445,40.42156388888888,670.0,13.471755912265653,35.39563611175248,
Escuelas Aguirre,2016,0.7956506724434552,0.39981735845236743,0.4398106502380014,,0.14393354634294755,57.11177142857143,,,41.22337632690332,21.863896520146522,,12.660954992003655,1.5777003871275699,2.938570269108226,28079008.0,28079008.0,-3.682319444444445,40.42156388888888,670.0,11.302277669680668,32.765257142857145,
Escuelas Aguirre,2017,0.8520060509975281,0.4116148345311788,0.5012212186084706,,0.1360772146804742,61.87214244686962,166.7414811449341,,41.28481894150418,19.38299099930764,,8.329800714203433,1.584982190449375,3.389044290275632,28079008.0,28079008.0,-3.682319444444445,40.42156388888888,670.0,10.551020408163266,33.65732337736933,1.4237267302752514
Escuelas Aguirre,2018,0.8173007924973494,0.3951253556233927,0.3480617415563759,,0.05506247737681337,57.29536746778126,103.69313827934518,,38.29926752703174,11.115411436541144,,4.298319327731092,1.5097608004072571,2.186288587080431,28079008.0,28079008.0,-3.682319444444445,40.42156388888888,670.0,7.383891213389122,30.24904214559387,1.4553266615579912
Farolillo,2001,,0.9360931316347381,,,0.2654653315839499,54.39152543618215,122.71080923151236,,32.53200072564651,39.84123894215166,,16.184466833916876,1.531480657433332,,28079018.0,28079018.0,-3.7318527777777777,40.39478055555556,630.0,,,
Farolillo,2002,,0.5998177552143288,,,0.22904240033125767,59.12809218893388,92.74039582545473,,42.289540522129265,33.19549561592693,,7.85610887157931,1.5411504875798179,,28079018.0,28079018.0,-3.7318527777777777,40.39478055555556,630.0,,,
Farolillo,2003,,0.5180187489110408,,,0.17799816863721982,43.51589297291454,69.27096614509432,,42.20421972781219,32.33390638827459,,11.272064074198768,1.4976193209432336,,28079018.0,28079018.0,-3.7318527777777777,40.39478055555556,630.0,,,
Farolillo,2004,,0.49842912714287746,,,0.28302295529463967,47.479774088173286,80.76064915885345,,39.02977296825861,30.964745847233832,,7.886263452790905,1.543578840893124,,28079018.0,28079018.0,-3.7318527777777777,40.39478055555556,630.0,,,
Farolillo,2005,,0.8359074768380267,,,,51.829308370701376,83.82492614780712,,38.408171159239636,31.922558730747113,,12.745412807045257,,,28079018.0,28079018.0,-3.7318527777777777,40.39478055555556,630.0,,,
Farolillo,2006,,0.6593974104108666,,,,52.9722942836958,85.73026631240468,,40.668568170449575,34.76218877818314,,9.89201145960703,,,28079018.0,28079018.0,-3.7318527777777777,40.39478055555556,630.0,,,
Farolillo,2007,,0.454705881954314,,,,45.52358049483186,76.25164743560961,,37.374258247862535,26.875068108918423,,8.966895568632339,,,28079018.0,28079018.0,-3.7318527777777777,40.39478055555556,630.0,,,
Farolillo,2008,,0.38689002817088036,,,,43.08460914643113,66.90907135842166,,42.12478395783769,24.099916812415817,,9.118519655394758,,,28079018.0,28079018.0,-3.7318527777777777,40.39478055555556,630.0,,,
Farolillo,2009,2.231383929406071,0.33505346668363506,1.8151488107895213,,,43.59571856689278,67.24217060078804,,48.97189950611285,23.099319213599095,,11.97566417198609,,7.170238102475802,28079018.0,28079018.0,-3.7318527777777777,40.39478055555556,630.0,,,
Farolillo,2010,0.6585165485972485,0.3501921094830476,0.5916844054751447,,,42.10390500061568,65.00014078738558,,48.74636500644875,20.67001030796967,,8.028927345492276,,2.5987184536627153,28079018.0,28079018.0,-3.7318527777777777,40.39478055555556,630.0,,,
Farolillo,2011,0.31268188491398063,0.45085780276937665,0.3836542780285237,,,40.32928579636454,95.51000213623048,,42.98451627642002,23.62192673161839,,5.87706790125201,,2.2370124438939807,28079018.0,28079018.0,-3.7318527777777777,40.39478055555556,630.0,,26.116862203818727,
Farolillo,2012,0.37042416235000075,0.4292469016127004,0.8002190466713378,,,35.327977207977206,,,37.93069645503249,24.605773619351893,,2.943697287440164,,2.265190240568276,28079018.0,28079018.0,-3.7318527777777777,40.39478055555556,630.0,,21.627920227920228,
Farolillo,2013,0.32928885150502113,0.3242850665320959,0.7837394628519342,,,33.42385699553111,,,48.84113540116745,18.63200091627534,,3.9793506940461167,,1.6898202925574952,28079018.0,28079018.0,-3.7318527777777777,40.39478055555556,630.0,,16.290707001260458,
Farolillo,2014,0.3310806090996731,0.5043907592059885,0.2207414382891244,,,33.10124810451417,,,54.23898127689266,18.574433468913423,,4.510687732342007,,1.7361071785002582,28079018.0,28079018.0,-3.7318527777777777,40.39478055555556,630.0,,16.707453633500524,
Farolillo,2015,0.434932467849985,0.2743181334033612,0.23255841369766775,,,40.10979807251032,,,46.903625516291875,22.321473660048206,,3.4213483146067416,,2.1110072491486362,28079018.0,28079018.0,-3.7318527777777777,40.39478055555556,630.0,,24.740362551629186,
Farolillo,2016,0.3072845146214506,0.35615894730948017,0.1804691571771264,,,38.53591226801639,,,49.65626506024096,17.84307692307692,,5.263279165656075,,1.5124513140580416,28079018.0,28079018.0,-3.7318527777777777,40.39478055555556,630.0,,18.835623041696795,
Farolillo,2017,0.48044189264110715,0.41739828622102054,0.3045092177075929,,,41.9256416131989,128.51797906235777,,46.52223750573132,23.63466420493884,,5.513473225547529,,2.7924478808805,28079018.0,28079018.0,-3.7318527777777777,40.39478055555556,630.0,,22.02795600366636,
Farolillo,2018,0.436526736644891,0.2903648654656802,0.3165111306089338,,,36.12291888062345,65.42862203329791,,45.63185840707965,13.731603270529684,,4.886291179596174,,1.6554000751574192,28079018.0,28079018.0,-3.7318527777777777,40.39478055555556,630.0,,19.119376549769747,
Juan Carlos I,2009,,,,,,33.888883408482556,50.31002488266446,,31.250521048126977,,,,,,28079059.0,28079059.0,-3.6090722222222222,40.46525000000001,660.0,,,
Juan Carlos I,2010,,,,,,27.16730918950945,39.78093169922952,,57.72785528699398,,,,,,28079059.0,28079059.0,-3.6090722222222222,40.46525000000001,660.0,,,
Juan Carlos I,2011,,,,,,28.428458589892145,47.84000015258789,,57.084031694225985,,,,,,28079059.0,28079059.0,-3.6090722222222222,40.46525000000001,660.0,,14.801603905160391,
Juan Carlos I,2012,,,,,,22.443936449879985,,,48.75111568829386,,,,,,28079059.0,28079059.0,-3.6090722222222222,40.46525000000001,660.0,,12.086981369299348,
Juan Carlos I,2013,,,,,,18.959787994008526,,,53.93598157743236,,,,,,28079059.0,28079059.0,-3.6090722222222222,40.46525000000001,660.0,,9.078119599032146,
Juan Carlos I,2014,,,,,,20.36815009724288,,,54.188143739986266,,,,,,28079059.0,28079059.0,-3.6090722222222222,40.46525000000001,660.0,,9.945315181329367,
Juan Carlos I,2015,,,,,,23.36529209621993,,,59.007006662072136,,,,,,28079059.0,28079059.0,-3.6090722222222222,40.46525000000001,660.0,,14.156471935853379,
Juan Carlos I,2016,,,,,,20.70005711022273,,,55.92275168552165,,,,,,28079059.0,28079059.0,-3.6090722222222222,40.46525000000001,660.0,,13.22592804111936,
Juan Carlos I,2017,,,,,,28.83177137567974,81.22479564032697,,54.51213899436198,,,,,,28079059.0,28079059.0,-3.6090722222222222,40.46525000000001,660.0,,12.67765822052528,
Juan Carlos I,2018,,,,,,27.183304347826088,45.86817391304348,,49.88803894297636,,,,,,28079059.0,28079059.0,-3.6090722222222222,40.46525000000001,660.0,,12.223652173913043,
Mendez Alvaro,2009,,,,,,51.14098867989312,82.21212940071018,,,13.748669178766896,,,,,28079047.0,28079047.0,-3.686825,40.398113888888886,599.0,10.111977176521215,,
Mendez Alvaro,2010,,,,,,47.16450789906331,68.39375888443777,,,22.96351501341207,,,,,28079047.0,28079047.0,-3.686825,40.398113888888886,599.0,12.076598571730996,,
Mendez Alvaro,2011,,,,,,47.548819627339704,122.9000015258789,,,25.29286989351066,,,,,28079047.0,28079047.0,-3.686825,40.398113888888886,599.0,12.819741122583343,26.498627316403567,
Mendez Alvaro,2012,,,,,,39.254653420121045,,,,24.2621492128679,,,,,28079047.0,28079047.0,-3.686825,40.398113888888886,599.0,12.49690082644628,24.773666780861024,
Mendez Alvaro,2013,,,,,,32.0462962962963,,,,18.456389684813754,,,,,28079047.0,28079047.0,-3.686825,40.398113888888886,599.0,9.88443072702332,20.494855967078188,
Mendez Alvaro,2014,,,,,,32.595861438207386,,,,19.20266238237319,,,,,28079047.0,28079047.0,-3.686825,40.398113888888886,599.0,10.77076411960133,19.68149079684463,
Mendez Alvaro,2015,,,,,,39.21353746978243,,,,20.683162619403845,,,,,28079047.0,28079047.0,-3.686825,40.398113888888886,599.0,11.922609110422131,28.117762173362497,
Mendez Alvaro,2016,,,,,,38.3853703069725,,,,18.989967712177123,,,,,28079047.0,28079047.0,-3.686825,40.398113888888886,599.0,11.215125662900622,22.716535433070867,
Mendez Alvaro,2017,,,,,,43.405105311355314,142.15880217785843,,,18.528554913294798,,,,,28079047.0,28079047.0,-3.686825,40.398113888888886,599.0,11.528426161312687,25.434981684981686,
Mendez Alvaro,2018,,,,,,37.781565217391304,67.21495652173913,,,12.079003558718862,,,,,28079047.0,28079047.0,-3.686825,40.398113888888886,599.0,8.111743772241994,19.20486956521739,
Moratalaz,2001,,0.7046519593290022,,,,58.202765709631784,103.00013145637512,,36.669277060611876,31.00899658588441,,14.826731817930542,,,28079036.0,28079036.0,-3.6453055555555554,40.40794722222222,685.0,,,
Moratalaz,2002,,0.6580625991755107,,,,53.303786154217164,93.17188623511804,,31.38126869679886,30.9809592965877,,13.087135502799555,,,28079036.0,28079036.0,-3.6453055555555554,40.40794722222222,685.0,,,
Moratalaz,2003,,0.6227292878277243,,,,50.31247024658541,87.7925064136434,,35.92034401943663,31.635957699948676,,12.063803963761346,,,28079036.0,28079036.0,-3.6453055555555554,40.40794722222222,685.0,,,
Moratalaz,2004,,0.613561298635133,,,,51.714998850272295,91.54823831655985,,36.00733899332475,28.944394627960165,,11.177201191975135,,,28079036.0,28079036.0,-3.6453055555555554,40.40794722222222,685.0,,,
Moratalaz,2005,,0.5370867886132217,,,,59.34917308132216,95.22985978546724,,39.31878746268734,32.76817597334631,,11.429259434716611,,,28079036.0,28079036.0,-3.6453055555555554,40.40794722222222,685.0,,,
Moratalaz,2006,,0.466260377910483,,,,57.95931464256926,91.89217375025447,,39.06365729499522,33.34026217526714,,12.362225042597226,,,28079036.0,28079036.0,-3.6453055555555554,40.40794722222222,685.0,,,
Moratalaz,2007,,0.4621903564528966,,,,47.994612654241166,84.30984776949552,,34.3342592421116,28.927862044576376,,11.753221719196864,,,28079036.0,28079036.0,-3.6453055555555554,40.40794722222222,685.0,,,
Moratalaz,2008,,0.3990179994066095,,,,47.0247288694222,74.6701527303018,,34.96083629841272,25.309785725982362,,13.103189791384876,,,28079036.0,28079036.0,-3.6453055555555554,40.40794722222222,685.0,,,
Moratalaz,2009,,0.3727461729715315,,,,53.01416657990687,87.67407621111018,,40.11237004642493,23.670929872311493,,13.048759142485135,,,28079036.0,28079036.0,-3.6453055555555554,40.40794722222222,685.0,,,
Moratalaz,2010,,0.3624443173051084,,,,49.364478996003726,79.55069770254505,,,22.42589735622323,,11.150534438776537,,,28079036.0,28079036.0,-3.6453055555555554,40.40794722222222,685.0,,,
Moratalaz,2011,,0.3519526482006828,,,,47.82671121758959,87.91000366210938,,,22.674877156939946,,9.396894225289032,,,28079036.0,28079036.0,-3.6453055555555554,40.40794722222222,685.0,,28.318405118245174,
