name,year,month,BEN,CO,EBE,MXY,NMHC,NO_2,NOx,OXY,O_3,PM10,PXY,SO_2,TCH,TOL,station,id,lon,lat,elevation,PM25,NO,CH4,month_year
Arturo Soria,2003,2,,0.6594494038394519,,,,55.87688992278917,94.01433036015148,,24.95281250278155,20.4673323133841,,13.185639888757752,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2003,3,,0.5875639291743411,,,,53.79101082192599,84.39420499441759,,38.988654136657715,36.20122803689336,,11.371601625855806,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2003,4,,0.4390000000052775,,,,44.82699995968077,61.50930562019348,,53.382333325015175,23.737437321615086,,9.783365770905007,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2003,5,,0.30985215003351846,,,,42.1836692799804,56.56805103953167,,56.94966389030539,30.740916427897634,,8.621908599971443,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2003,6,,0.30883333241929195,,,,49.19299997356203,64.35477778183089,,58.316097202565935,42.12458327313264,,9.253416678640578,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2003,7,,0.3753551908468451,,,,52.03498636829397,69.48954915348949,,63.70400273148479,36.3918442446026,,9.028688512213243,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2003,8,,0.2755779574139504,,,,50.2321370423481,66.53313175196288,,65.10380374231646,36.462361622114095,,7.496509429820464,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2003,9,,0.3416666665735344,,,,52.70426395204332,78.31525003314019,,47.236708329783546,35.04431153438021,,4.985444446073638,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2003,10,,0.3937903217400514,,,,48.707119899354424,80.40359355816129,,30.679247220357258,18.194194847256632,,5.7638172055444405,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2003,11,,0.6041527790224387,,,,53.54788897964689,113.05887500577502,,22.57776385280821,28.30491668863429,,10.745333353016111,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2003,12,,0.5940860197854338,,,,63.67545701226881,148.1703764097665,,21.053279544717522,30.61380370457967,,14.69219087208471,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2004,1,,0.4998247975237527,,,,60.46319834519977,143.92256415517707,,21.082520240721998,30.562618716600955,,14.359892178095897,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2004,2,,0.41409482774806433,,,,58.26607190001783,113.62807192905343,,25.763491365416296,27.51533041038047,,8.848103453951149,,,28079016.0,28079016.0,-3.6392333333333333,40.44004722222222,693.0,,,,
Arturo Soria,2004,3,,0.3239434724761371,,,,50.945006745339725,80.66748327971467,,41.57018865150904,26.412301427101863,,11.746810239224542,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2004,4,,0.24452016649765163,,,,42.38972144206586,60.30264623915585,,56.11770191963004,18.79759385837799,,7.545730194561339,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2004,5,,0.16800000010957925,,,,40.24965942198314,53.66311991507091,,54.81658497375696,19.553515007775225,,7.035904770805722,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2004,6,,0.16642559074404256,,,,40.38225002553728,50.80169439845615,,63.55280946856248,35.43466575165645,,9.054194458987977,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2004,7,,0.1823149393882958,,,,41.65997308227929,53.06476452084281,,65.34594878405935,38.296620298990455,,8.085841189162407,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2004,8,,0.15551816967653148,,,,40.743539736376796,52.66394352174864,,58.14671595099797,22.709488547506115,,7.981601624597932,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2004,9,,0.327960894326029,,,,51.01135472412216,79.55315656568752,,44.618549570378896,35.65726762153733,,9.703910615191113,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2004,10,,0.4393203882203436,,,,53.40807213432746,93.42662961671488,,32.022149808198506,26.25421636114504,,10.13266295169825,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2004,11,,0.6671766350680498,,,,59.34606406486416,137.3848262065309,,22.027632317503183,28.46510431398437,,14.662934639523524,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2004,12,,0.5552765322885349,,,,51.78203291244393,113.0440212001715,,25.530375354640835,18.09771298293041,,15.571524668523905,,,28079016.0,28079016.0,-3.6392333333333333,40.44004722222222,693.0,,,,
Arturo Soria,2005,1,,0.7069999996676213,,,,65.1113055255678,148.4528195473883,,25.94660170695908,24.609694424106014,,18.822222208976747,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2005,2,,0.4679613086018002,,,,54.46766375289077,86.24578861182644,,40.48568654131533,13.980163677728601,,13.800625010615303,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2005,3,,0.39557795623637815,,,,48.10068545226128,73.06030901273091,,46.31974464334468,25.962822564987725,,13.736330640572374,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2005,4,,0.3281250008795824,,,,40.073236072063445,56.949236108197105,,61.4385971625646,21.320402747972143,,10.611750000715256,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2005,5,,0.24936827984438223,,,,39.57143826318043,50.308991859677015,,55.86149999902055,29.919555233816574,,10.033293017777064,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2005,6,,0.19154381082601768,,,,42.64595273870752,51.525758001171,,57.98532035955147,31.463291492089734,,16.138942986436614,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2005,7,,0.22102150517535862,,,,42.57235223503523,51.505981268421294,,65.88166885388812,33.91795948937133,,12.823212337750261,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2005,8,,0.23672043058460435,,,,45.675376426148155,59.82705648035132,,54.08590852267649,35.56402961455908,,12.535725808271797,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2005,9,,0.41918055550195277,,,,57.107986056804656,85.66868055529065,,40.4848333703147,32.62052777591679,,13.975819448630014,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2005,10,,0.4438575259860485,,,,60.121760745843254,98.50885747260945,,24.77419355735984,23.93607526601002,,12.489502708758078,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2005,11,,0.5996944432457288,,,,69.93372218873766,132.543680502971,,21.208680562840566,20.563430508143373,,10.920583321650822,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2005,12,,0.6344179529043602,,,,70.1574015014627,133.6738203951482,,18.448464829485182,19.578471247059767,,13.85401120794438,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2006,1,,0.6107943257330157,,,,58.133489339571476,109.78290793371539,,18.198404553269388,24.052585183896802,,16.971517745146514,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2006,2,,0.8557973173093023,,,,65.68184805982337,129.26160944129956,,21.848688554834858,34.13749621379926,,12.70798809162373,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2006,3,,0.37296096874779516,,,,45.35118439444623,73.5947510172509,,33.32502015346152,23.87886945700742,,9.563835796725863,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2006,4,,0.1958275382719177,,,,38.06152986253253,49.64439499195826,,46.11194709146471,20.602329136769974,,7.116870651987895,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2006,5,,0.187862903245234,,,,39.736706979172205,48.46119622709931,,53.010094277470465,32.29442198750793,,6.505994612170804,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2006,6,,0.1609305552879555,,,,40.313875046041275,49.79345836970541,,65.48778243310947,32.66170838872592,,6.968902775976393,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2006,7,,0.2679838707259986,,,,42.43032257082642,51.67323931058248,,71.8447034815251,34.96460296648829,,7.552168024910821,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2006,8,,0.28971509964993364,,,,28.385263962344336,34.83044214357493,,69.61303412201057,23.691721721222272,,7.013580588913508,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2006,9,,0.45308333326700245,,,,45.16751044118189,63.06522938803937,,45.64789689948632,28.778567438165403,,7.25588316711829,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2006,10,,0.6089112879407983,,,,41.13745629193805,71.48448197260839,,31.368140247632873,26.682274553368263,,6.486895166417604,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2006,11,,0.6871805542873012,,,,48.016133467577426,92.94212800902683,,23.26011124506116,15.643883952072688,,8.513847230540382,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2006,12,,0.7745833312391593,,,,50.920512163414145,109.00979796124275,,24.733530982806677,14.184583341963188,,11.764852153998548,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2007,1,,0.8574215534764456,,,,52.142114487058635,129.4899999129333,,16.505909721437135,21.599408498820445,,12.553806267851535,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2007,2,,0.6920833324215242,,,,42.886994121330126,80.49909213327226,,26.54965773721536,20.892574396161805,,11.201800589760145,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2007,3,,0.4984459452381408,,,,33.708896391805695,50.856460290192594,,49.08273588550701,18.507362067779653,,9.890013459874355,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2007,4,,0.3985893851192928,,,,38.48471904537651,51.91933981756146,,54.71745816955353,19.921729444626152,,8.02627095630049,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2007,5,,0.2922983867246457,,,,42.712338673812084,54.09735213236142,,52.35946164830697,19.5167338784023,,8.458373645941416,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2007,6,,0.28040277820804876,,,,32.12589707593427,41.74789972796062,,54.03809202613937,23.710097196035914,,7.9665320238363115,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2007,7,,0.23394347252236478,,,,24.903929995335286,32.772664900583344,,61.866725036718776,29.39699864740487,,8.43453566575596,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2007,8,,0.1890725806675931,,,,22.736223108665918,29.485470450052652,,63.470982478412616,32.55083441798491,,8.289314512283571,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2007,9,,0.18294444445572375,,,,30.19172465386742,42.766328237318696,,49.41602772474289,30.356828996302852,,6.2312638951672445,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2007,10,,0.2789650534289658,,,,35.7176344151138,63.33881708306651,,29.623867885764398,26.47743522291457,,6.497681940983569,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2007,11,,0.5052161768956871,,,,49.1391620922355,119.90587991842345,,20.370629376631516,32.685760099019966,,14.851033538413448,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2007,12,,0.5346102148735075,,,,44.54321244391062,120.05369618823451,,14.64842317946195,27.902647904170458,,14.467594090969332,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2008,1,,0.42997311728615917,,,,37.75383050146923,91.72741932958685,,17.73205127407182,28.95985816911603,,14.560658601663446,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2008,2,,0.35568965524006846,,,,33.56798557926425,67.65261869361932,,25.57563401642725,23.193318995936163,,10.053611516609466,,,28079016.0,28079016.0,-3.6392333333333333,40.44004722222222,693.0,,,,
Arturo Soria,2008,3,,0.26757738886659266,,,,24.069232890615552,44.12969051363651,,49.80927125130266,16.405383584797782,,10.453149380947027,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2008,4,,0.26916666660043925,,,,24.268611112568113,37.33079164955351,,56.63364020351585,18.32620830800798,,7.693986106581158,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2008,5,,0.23568548424349672,,,,21.715120935952793,33.07963712497424,,56.81564695173197,16.5186155774901,,6.4551075280353585,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2008,6,,0.17758333315658897,,,,23.290460265996234,32.192161852013285,,70.2373463308345,16.782416710340314,,6.133393594054751,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2008,7,,0.196196236717765,,,,33.251962386151796,42.23849452439175,,68.21749322048095,24.799381768831644,,6.101639777742406,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2008,8,,0.19173387085558263,,,,33.15405911463563,41.82123658221255,,67.70579509593728,23.50520159961075,,6.2325806329327245,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2008,9,,0.24334722283917165,,,,37.77187500397364,52.755527751313316,,47.906583310498135,21.617597222493753,,6.239319440391329,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2008,10,,0.29404569902927963,,,,44.261518870630574,68.09919363196178,,33.29652292644881,25.344274251050848,,6.8242741951378445,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2008,11,,0.39859722250451646,,,,50.9345000565052,91.61308318972587,,28.151044597200695,15.569791352467012,,10.659916546149114,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2008,12,,0.4471102141805233,,,,52.68534943397327,97.99045679133425,,24.386067583754254,18.73486558083565,,11.745766133390447,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2009,1,,0.40380376394117073,,,,48.39142470975076,84.23083325547557,,29.10290150378558,15.880793028300808,,11.632782266345075,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2009,2,,0.4133035708218813,,,,53.122895886635526,88.07886909036075,,34.02323397154602,21.345193472469138,,12.343883914606911,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2009,3,,0.33642857132173287,,,,41.73707542530288,58.97295152096736,,50.70392717523613,23.738394091486448,,9.227291095610257,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2009,4,,0.2988333336698512,,,,33.62456942788429,45.06570832994249,,60.99682449896024,20.13248959701814,,8.70534076810049,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2009,5,,0.24955645247152253,,,,27.938212367235334,35.9078494706141,,65.33886936439319,23.024588392170173,,7.202916670871037,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2009,6,,0.18847222212288112,,,,34.800069607067904,42.952423375961175,,71.73920619853028,22.840251427455986,,6.594694448179669,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2009,7,,0.22572005430830597,,,,36.805612349734815,46.543611782259056,,74.87595939765106,28.946514146003878,,6.883490560511052,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2009,8,,0.2054301075216743,,,,36.70299731595542,44.890887101491295,,79.30020347282068,28.40672952458162,,6.921317199865977,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2009,9,,0.21951388881231343,,,,37.724555571873985,46.76506938404507,,70.25954160955217,22.945118238431853,,6.943777771790822,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2009,10,,0.34087365611846887,,,,56.575954294973805,89.37517472877298,,34.76952890303703,20.358736542444074,,8.246532263935253,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2009,11,,0.3753611112634341,,,,58.09266668558121,101.32298621336619,,26.439637397289943,21.849206139782346,,12.993166682455275,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2009,12,,0.4229959503479815,,,,53.24293012836928,93.1286290884018,,20.486540529212437,15.048131993312515,,11.704402242867085,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2010,1,,0.40731805982695757,,,,49.62579509061623,82.33354465273834,,23.061578960714712,,,,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2010,2,,0.36863095189134276,,,,45.97793154915174,66.13205359095619,,30.372499987128236,,,,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2010,3,,0.32869448154803715,,,,40.24403773406633,54.484750915825124,,37.161534355594846,,,,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2010,4,,0.2949027778787745,,,,36.08183328906695,45.64474995268716,,47.041833278867934,,,,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2010,5,,0.24181451536314458,,,,27.05901882084467,34.20986552456374,,55.242584243918174,,,,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2010,6,,0.23325452059300117,,,,29.77020890533426,37.64999998313139,,62.392597165372635,,,,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2010,7,,0.23963464139198254,,,,37.73365613318075,45.463983559836144,,78.74240872146957,,,,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2010,8,,0.24288021586584688,,,,26.05126199580024,32.25908082993433,,66.46907118031025,,,,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2010,9,,0.295500000524852,,,,58.63411117990812,79.14079172743692,,45.56218061380916,,,,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2010,10,,0.3987096770997009,,,,58.85016133323793,93.3093683591453,,30.62418010574515,,,,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2010,11,,0.43069444371180404,,,,55.29866665535503,92.74131951861911,,27.52631946388218,,,,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2010,12,,0.47469086029757096,,,,60.754892560743514,106.33350798006981,,19.51725804389164,,,,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,,
Arturo Soria,2011,1,,0.4165725878650142,,,,56.86197580829744,69.0199966430664,,22.618790322734462,,,,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,41.662180349932704,,
Arturo Soria,2011,2,,0.4400297689606391,,,,61.760416666666664,,,28.96577380952381,,,,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,42.79017857142857,,
Arturo Soria,2011,3,,0.32029570745284197,,,,33.66576819407008,,,50.32345013477089,,,,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,10.897574123989218,,
Arturo Soria,2011,4,,0.2753824817330184,,,,36.99304589707928,,,63.28212290502793,,,,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,11.318497913769123,,
Arturo Soria,2011,5,,0.24051144567705576,,,,34.32661290322581,,,47.685483870967744,,,,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,8.498655913978494,,
Arturo Soria,2011,6,,0.2351388936034507,,,,35.769444444444446,,,61.692628650904034,,,,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,8.61111111111111,,
Arturo Soria,2011,7,,0.20981183211489388,,,,29.31451612903226,,,72.26585695006747,,,,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,6.935483870967742,,
Arturo Soria,2011,8,,0.21830417645009653,,,,35.479138627187076,,,66.3149394347241,,,,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,8.63257065948856,,
Arturo Soria,2011,9,,0.3054242058655814,,,,51.94142259414226,,,47.94289693593315,,,,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,18.493723849372383,,
Arturo Soria,2011,10,,0.4020161356336327,,,,48.77284946236559,,,30.822580645161292,,,,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,28.388440860215052,,
Arturo Soria,2011,11,,0.4436111176800397,,,,46.78720445062587,,,18.305555555555557,,,,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,32.86787204450626,,
Arturo Soria,2011,12,,0.5896505438872883,,,,58.483870967741936,,,11.62449528936743,,,,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,66.05779569892474,,
